"travis_id","ght_id","watchers","slug","lang","created_at","last_build_finished_at","order","project_found","log_found","travis_present","first_t_commit","last_t_commit","active","last_build_duration","yml_contribs","yml_commits","job_count","repo_id","build_id","last_build","commits","contribs","last_commit","build_count","first_build","yml_deleted","travis_abandoned","builds_period","travis_period","pushes","PRs","project_age","abandoned","commit_time_after_last_build","abandoned_and_alive","status"
"542494","3238840","22","welaika/wordless_gem","Ruby","2013-03-27","2015-01-15","50494","1","1","0","2013-08-30","2014-12-04","0","21","2","16","1","542494","47099629","2015-01-15","105","7","2017-02-02","31","2013-08-30","1","1","503","461","30","1","1812","1","749","TRUE","no travis"
"542495","3238842","10","welaika/wordpress_tools","Ruby","2013-03-27","2016-05-10","72929","1","1","1","2013-08-30","2015-02-20","0","80","2","2","2","542495","129178254","2016-05-10","60","6","2017-02-02","40","2013-08-30","0","1","984","539","39","1","1812","1","268","TRUE","no travis"
"542701","1489954","3","jpalumickas/ivapi","Ruby","2012-11-07","2017-01-04","117134","1","1","1","2013-04-01","2017-01-04","1","540","2","15","8","542701","188927263","2017-01-04","152","1","2017-01-04","136","2013-04-02","0","0","1373","1374","116","20","1952","0","0","FALSE","no travis"
"542994","2257071","80","jcw/housemon","Go","2013-01-03","2014-03-14","25180","1","1","0","2013-09-18","2014-03-23","0","57","1","2","1","542994","20783566","2014-03-14","641","10","2014-06-09","84","2013-09-18","1","1","177","186","73","11","1895","1","87","TRUE","no github"
"544933","39971051","1","tjg1/maidbot","JavaScript","2013-04-02","2016-06-25","161297","1","1","1","2013-03-12","2013-12-20","1","42","1","4","1","544933","140264764","2016-06-25","218","1","2016-06-25","91","2013-04-02","0","0","1180","283","87","4","1806","0","0","FALSE","no github"
"546143","3406493","1","boxen/puppet-skitch","Ruby","2013-04-02","2016-09-28","161363","1","1","0","2013-04-02","2016-08-23","1","19","2","2","1","546143","163272296","2016-09-28","16","6","2016-09-28","21","2013-04-29","1","1","1248","1239","7","14","1806","0","0","FALSE","no travis"
"548429","3127830","315","camunda/camunda-bpm-platform","Java","2013-01-03","2016-05-09","9705","1","1","1","2013-07-23","2016-02-10","0","2484","3","15","1","548429","128869895","2016-05-09","9886","136","2017-03-16","954","2013-07-23","0","1","1021","932","864","90","1895","1","311","TRUE","no travis"
"548973","2659779","88","furlongm/openvpn-monitor","Python","2012-08-17","2017-03-14","23786","1","1","1","2016-03-31","2016-03-31","1","116","1","3","3","548973","210810507","2017-03-14","167","5","2017-03-14","144","2013-05-09","0","0","1405","0","136","8","2034","0","0","FALSE","no travis"
"549966","3289880","2","codeforamerica/airwolf","Ruby","2013-04-01","2013-04-16","134855","1","1","0","2013-04-12","2013-05-13","0","7","2","2","1","549966","6369365","2013-04-16","239","6","2013-07-01","35","2013-04-11","1","1","5","31","35","0","1807","1","76","TRUE","no travis"
"551975","3270844","28","Shade-/MyFacebook-Connect","PHP","2013-03-30","2014-08-21","44772","1","1","0","2013-04-07","2014-08-06","0","3","1","8","1","551975","33173073","2014-08-21","108","4","2016-11-25","9","2013-04-06","1","1","502","486","9","0","1809","1","827","TRUE","no travis"
"553685","16640258","2","fent/ordered-queue.js","JavaScript","2013-04-06","2017-05-24","148833","1","1","1","2013-04-06","2017-03-02","1","250","1","6","5","553685","235816514","2017-05-24","27","2","2017-04-05","28","2013-04-06","0","0","1509","1426","27","1","1802","0","-49","FALSE","no travis"
"555636","3316104","1","boxen/puppet-better_touch_tools","Ruby","2013-04-07","2016-08-24","182056","1","1","0","2013-04-10","2016-08-23","1","18","2","2","1","555636","154894317","2016-08-24","14","6","2016-08-24","13","2013-04-10","1","1","1232","1231","9","4","1801","0","0","FALSE","no travis"
"556854","1883021","3","fperrad/lua-csnappy","C","2012-10-17","2017-03-14","117267","1","1","1","2013-04-08","2015-05-22","1","649","1","5","11","556854","211040352","2017-03-14","60","1","2016-10-09","33","2013-04-08","0","0","1436","774","33","0","1973","0","-156","FALSE","no github"
"557222","3321291","1","boxen/puppet-transmit","Ruby","2013-04-07","2016-09-28","182063","1","1","0","2013-05-25","2016-08-26","1","13","2","2","1","557222","163271457","2016-09-28","11","6","2016-09-28","13","2013-05-25","1","1","1222","1189","6","7","1801","0","0","FALSE","no travis"
"558927","9843639","11","CubeEngine/core","Java","2013-03-27","2013-05-12","70724","1","1","0","2013-04-08","2013-07-06","0","616","1","4","1","558927","7104493","2013-05-12","4739","18","2017-03-21","120","2013-04-08","1","1","34","89","120","0","1812","1","1409","TRUE","no travis"
"569002","3143644","191","owncloud/notes","PHP","2013-03-18","2017-03-07","14134","1","1","1","2013-08-12","2016-10-07","1","1237","6","28","8","569002","208415949","2017-03-07","992","25","2017-03-07","842","2013-08-17","0","0","1298","1152","688","154","1821","0","0","FALSE","no travis"
"569726","229181","90","rcairo/rcairo","C","2010-08-21","2017-02-14","23420","1","1","1","2014-05-18","2017-01-07","1","196","2","8","4","569726","201543831","2017-02-14","1116","11","2017-02-15","179","2014-05-17","0","0","1004","965","149","30","2761","0","1","FALSE","no travis"
"623507","3459770","2","mortik/dynamic_fields_for_rails","Ruby","2013-04-07","2016-07-03","134954","1","1","0","2014-03-14","2016-07-03","1","110","2","2","1","623507","141990344","2016-07-03","42","1","2016-07-03","31","2013-04-26","1","1","1164","842","31","0","1801","0","0","FALSE","no travis"
"630469","3027565","110","sebbo2002/ical-generator","JavaScript","2013-03-09","2017-03-17","20631","1","1","1","2013-10-05","2015-12-08","1","289","1","8","6","630469","212310409","2017-03-17","240","21","2017-01-11","117","2013-10-05","0","0","1259","794","79","38","1830","0","-65","FALSE","no travis"
"631476","10927478","86","clue/php-socket-raw","PHP","2013-04-07","2016-06-10","24194","1","1","1","2013-05-09","2016-03-03","1","413","2","12","6","631476","136638089","2016-06-10","108","4","2016-06-10","98","2013-05-09","0","0","1128","1029","71","27","1801","0","0","FALSE","no travis"
"653747","3011674","4","Unicon/unicon-shibboleth-idp-template","Shell","2013-03-08","2013-10-21","106227","1","1","0","2013-09-25","2013-10-02","0","19","1","2","1","653747","12835700","2013-10-21","73","2","2014-12-09","7","2013-10-02","1","1","19","7","7","0","1831","1","414","TRUE","no travis"
"654245","12707138","6","gorgias/gorgias-chrome","JavaScript","2013-03-29","2016-03-25","93206","1","1","1","2014-11-16","2014-11-16","0","45","1","6","1","654245","118470090","2016-03-25","835","16","2017-03-29","556","2014-11-14","0","1","497","0","420","136","1810","1","369","TRUE","no travis"
"671483","2472535","261","gorilla/handlers","Go","2013-02-01","2017-02-24","11190","1","1","1","2013-11-30","2016-08-16","1","219","2","12","5","671483","205087837","2017-02-24","165","28","2017-02-24","195","2013-12-01","0","0","1181","990","84","111","1866","0","0","FALSE","no travis"
"671823","1365996","69","chocolatey/chocolatey-cookbook","Ruby","2012-10-04","2017-01-09","27485","1","1","1","2014-02-20","2017-01-06","1","155","4","7","1","671823","190299004","2017-01-09","168","24","2017-01-09","211","2014-07-01","0","0","923","1051","73","138","1986","0","0","FALSE","no travis"
"674550","3478591","31","Block8/b8framework","PHP","2012-12-13","2014-02-26","42492","1","1","0","2013-04-23","2013-05-22","0","17","1","7","1","674550","19643608","2014-02-26","285","6","2017-02-20","104","2013-04-23","1","1","309","29","82","22","1916","1","1090","TRUE","no travis"
"706145","2837991","774","SpiderOak/crypton","JavaScript","2013-02-07","2016-10-28","4552","1","1","1","2013-04-29","2015-11-16","1","177","3","14","1","706145","171434308","2016-10-28","1269","17","2016-10-28","490","2013-04-29","0","0","1278","931","145","345","1860","0","0","FALSE","no github"
"708240","13043","2956","TTTAttributedLabel/TTTAttributedLabel","Objective-C","2011-05-06","2015-04-28","1164","1","1","0","2014-12-05","2015-05-01","0","641","1","7","1","708240","60391153","2015-04-28","708","108","2017-01-11","128","2014-12-05","1","1","144","147","79","49","2503","1","624","TRUE","no travis"
"731003","2326701","22","devlab-oy/sepa","Ruby","2013-01-21","2016-07-06","50454","1","1","0","2014-04-08","2016-07-08","0","251","2","8","2","731003","142676858","2016-07-06","1092","9","2016-12-01","341","2014-04-08","1","1","820","822","239","102","1877","1","148","TRUE","no travis"
"735479","4950568","23","raventools/schema-creator","PHP","2012-07-20","2016-01-31","49484","1","1","1","2015-02-07","2015-02-07","1","113","1","1","8","735479","106004404","2016-01-31","146","10","2016-11-28","28","2015-02-07","0","0","358","0","20","8","2062","0","302","FALSE","no github"
"744595","6886893","1","splodingsocks/splodingsocks.github.io","CSS","2012-05-16","2014-02-06","166103","1","1","0","2013-01-27","2015-07-24","0","77","3","4","1","744595","18324907","2014-02-06","745","82","2016-09-23","6","2013-12-06","1","1","62","908","6","0","2127","1","960","TRUE","no travis"
"755498","2846742","447","sebdah/dynamic-dynamodb","Python","2013-02-19","2014-05-20","7313","1","1","0","2014-01-28","2014-01-30","0","40","1","2","2","755498","25593118","2014-05-20","1288","33","2016-11-25","14","2014-01-28","1","1","112","2","14","0","1848","1","920","TRUE","no travis"
"758912","3310594","1","segelgruppe/segelgruppe.at","JavaScript","2013-03-09","2014-03-09","161276","1","1","0","2014-02-28","2014-12-20","1","120","1","6","1","758912","20387767","2014-03-09","257","3","2015-02-10","21","2014-02-28","1","1","9","295","17","4","1830","0","338","FALSE","no travis"
"767827","2843556","155","hfcorriez/pagon","PHP","2012-01-09","2014-02-07","16427","1","1","0","2013-05-01","2014-02-06","0","23","1","3","1","767827","18416086","2014-02-07","889","4","2014-12-24","182","2013-05-01","1","1","282","281","180","2","2255","1","320","TRUE","no travis"
"768599","2799081","141","firebase/firebase-simple-login","JavaScript","2013-02-11","2015-08-04","17487","1","1","0","2014-03-10","2015-08-04","0","170","2","10","1","768599","74153711","2015-08-04","202","11","2016-06-13","199","2014-03-10","1","1","512","512","147","52","1856","1","314","TRUE","no travis"
"774372","412842","28","ksclarke/freelib-djatoka","Java","2011-07-11","2016-10-27","44644","1","1","1","2013-09-23","2014-04-27","1","650","1","29","2","774372","171138722","2016-10-27","377","6","2016-10-27","146","2013-09-23","0","0","1130","216","138","8","2437","0","0","FALSE","no github"
"778547","287758","119","marcelm/cutadapt","Python","2012-06-06","2017-03-17","19572","1","1","1","2015-03-05","2017-03-07","1","481","2","8","9","778547","212088817","2017-03-17","965","19","2017-03-10","298","2015-03-05","0","0","743","733","188","110","2106","0","-7","FALSE","no travis"
"806348","4650468","139","t32k/maple","CSS","2013-02-04","2014-01-08","17677","1","1","0","2013-12-27","2015-03-25","0","90","1","12","1","806348","16563422","2014-01-08","350","8","2016-01-08","31","2013-12-27","1","1","12","453","31","0","1863","1","730","TRUE","no travis"
"808414","3660947","37","TyMaszWeb/django-cookie-law","Python","2013-04-07","2017-04-06","38742","1","1","1","2013-05-10","2016-11-10","1","2929","1","15","5","808414","219378872","2017-04-06","97","12","2016-12-23","170","2013-05-10","0","0","1427","1280","103","67","1801","0","-104","FALSE","no travis"
"808714","3674590","145","mbj/unparser","Ruby","2013-04-08","2015-09-09","17175","1","1","0","2013-04-08","2016-01-23","0","764","2","28","5","808714","79436820","2015-09-09","744","13","2017-02-10","532","2013-05-18","1","1","844","1020","413","119","1800","1","520","TRUE","no travis"
"813470","11003930","33","codefordc/ancfinder","Python","2013-03-11","2014-10-16","41305","1","1","0","2014-01-22","2014-07-13","0","8","1","2","1","813470","38113101","2014-10-16","457","21","2016-06-18","8","2014-01-23","1","1","266","172","8","0","1828","1","611","TRUE","no travis"
"814240","3016353","1","AlexRNL/Commons","Java","2013-01-17","2014-09-14","160956","1","1","0","2013-04-12","2014-09-14","0","2","1","3","1","814240","35262759","2014-09-14","461","2","2016-05-03","138","2013-04-12","1","1","520","520","137","1","1881","1","597","TRUE","no travis"
"817853","123701","607","osrg/ryu","Python","2011-12-09","2017-03-07","5644","1","1","1","2013-06-09","2016-11-29","1","1541","5","17","5","817853","208635898","2017-03-07","3322","106","2017-03-02","892","2013-06-09","0","0","1367","1269","768","124","2286","0","-5","FALSE","no travis"
"820333","3704766","5","gleeman/gleeman","JavaScript","2013-04-15","2014-05-02","97755","1","1","1","2013-04-16","2014-04-26","1","55","1","9","1","820333","24271112","2014-05-02","100","2","2014-05-02","65","2013-04-16","0","0","381","375","65","0","1793","0","0","FALSE","no github"
"820335","5320414","1","gleeman/gleeman-config","JavaScript","2013-04-15","2013-04-18","163979","1","1","1","2013-04-16","2013-04-16","1","28","1","2","2","820335","6443442","2013-04-18","11","1","2013-04-18","7","2013-04-16","0","0","2","0","7","0","1793","0","0","FALSE","no github"
"821489","6154712","54","mtchavez/circleci","Ruby","2013-04-17","2014-11-25","31719","1","1","0","2013-04-16","2014-11-24","0","127","2","5","2","821489","42030151","2014-11-25","241","16","2017-03-20","70","2013-04-17","1","1","587","587","46","24","1791","1","846","TRUE","no travis"
"822442","3644463","1","example42/puppet-elasticsearch","Shell","2013-04-14","2015-06-28","161755","1","1","0","2013-04-14","2015-06-28","0","3","1","2","1","822442","68681587","2015-06-28","48","5","2016-05-12","31","2013-09-07","1","1","659","805","22","9","1794","1","319","TRUE","no travis"
"822650","3526217","9","unexpectedjs/unexpected","JavaScript","2013-04-17","2017-03-16","76541","1","1","1","2013-04-17","2016-12-15","1","1955","3","10","6","822650","211941950","2017-03-16","2910","15","2017-03-08","2985","2013-04-17","0","0","1429","1338","2508","477","1791","0","-8","FALSE","no travis"
"823607","2408970","4","l2yao/Iching","CSS","2011-12-29","2014-06-20","105937","1","1","0","2013-04-18","2017-02-06","0","164","2","3","2","823607","28009371","2014-06-20","157","4","2017-02-06","36","2013-04-18","1","1","428","1390","36","0","2266","1","962","TRUE","no travis"
"824541","3467687","31","willfarrell/angular-io-app","JavaScript","2013-01-09","2013-05-29","42491","1","1","0","2013-05-26","2013-05-28","0","13","1","3","1","824541","7583618","2013-05-29","126","1","2013-09-08","5","2013-05-27","1","1","2","2","5","0","1889","1","102","TRUE","no travis"
"825364","313451","4","wikidi/logviewer","HTML","2012-08-17","2013-08-07","105059","1","1","0","2013-05-02","2013-08-07","0","16","2","3","1","825364","9940048","2013-08-07","55","3","2015-04-21","9","2013-05-06","1","1","93","97","9","0","2034","1","622","TRUE","no github"
"826090","5020843","1","rubysl/rubysl-date","Ruby","2013-04-15","2015-01-24","163649","1","1","1","2013-04-20","2015-01-23","1","180","2","11","4","826090","48125601","2015-01-24","80","7","2015-01-23","54","2013-04-20","0","0","644","643","38","16","1793","0","-1","FALSE","no github"
"826105","5533969","1","rubysl/rubysl-forwardable","Ruby","2013-04-15","2014-12-23","164213","1","1","1","2013-04-20","2013-11-22","1","160","1","5","2","826105","44989345","2014-12-23","23","2","2014-12-24","14","2013-04-20","0","0","612","216","14","0","1793","0","1","FALSE","no github"
"826281","63871","480","saebekassebil/teoria","JavaScript","2011-11-14","2013-05-09","6891","1","1","0","2013-04-20","2013-05-09","0","23","1","4","1","826281","7029566","2013-05-09","336","18","2016-09-10","14","2013-04-20","1","1","19","19","14","0","2311","1","1220","TRUE","no travis"
"829772","552672","3","robotics-in-concert/rocon_multimaster","Python","2012-08-27","2013-05-28","116591","1","1","0","2013-05-27","2014-02-03","0","138","2","4","1","829772","7551512","2013-05-28","1139","18","2017-01-26","8","2013-05-27","1","1","1","252","7","1","2024","1","1339","TRUE","no travis"
"830584","3453642","32","jurriaan/docparser","Ruby","2013-04-07","2014-09-15","41718","1","1","1","2013-04-23","2014-09-15","1","1020","1","6","5","830584","35376855","2014-09-15","101","1","2014-09-15","40","2013-04-23","0","0","510","510","40","0","1801","0","0","FALSE","no travis"
