travis_id,ght_id,watchers,slug,lang,created_at,last_build_finished_at,order,project_found,log_found,travis_present,first_t_commit,last_t_commit,active,last_build_duration,yml_contribs,yml_commits,job_count,repo_id,build_id,last_build,commits,contribs,last_commit,build_count,first_build,yml_deleted,travis_abandoned,builds_period,travis_period,pushes,PRs,project_age,abandoned,commit_time_after_last_build,abandoned_and_alive
3254077,12884191,9,3onyc/laravel-shipper,PHP,25.10.14,29.02.16,78525,1,1,1,23.02.15,05.10.15,1,1836,1,12,20,3254077,112697462,29.02.16,147,1,14.11.15,87,23.02.15,0,0,371,224,87,0,1235,0,-107,FALSE
3263520,12946705,3,ripaclub/aclman,PHP,27.10.14,28.01.17,123826,1,1,1,28.10.14,28.10.14,1,539,1,1,4,3263520,196139554,28.01.17,51,4,28.01.17,48,28.10.14,0,0,823,0,41,7,1233,0,0,FALSE
3264627,12955996,5,EcomDev/EcomDev_ComposerAutoload,PHP,28.10.14,29.10.14,100761,1,1,1,28.10.14,28.10.14,1,1589,1,13,10,3264627,39410209,29.10.14,23,1,29.10.14,20,28.10.14,0,0,1,0,20,0,1232,0,0,FALSE
3264636,12965183,53,ClearcodeHQ/ianitor,Python,27.10.14,23.03.16,32165,1,1,1,27.10.14,23.03.16,1,401,2,7,14,3264636,117945189,23.03.16,47,5,23.03.16,55,28.10.14,0,0,512,513,37,18,1233,0,0,FALSE
3266316,13123381,50,sphinx-gallery/sphinx-gallery,Python,28.10.14,17.04.17,33174,1,1,1,17.11.14,30.01.17,1,690,3,31,5,3266316,222704046,17.04.17,759,26,09.04.17,824,10.12.14,0,0,859,805,199,625,1232,0,-8,FALSE
3269059,10368821,14,EvolBioInf/andi,C,02.06.14,22.03.17,63380,1,1,1,13.11.14,27.02.17,1,809,2,37,2,3269059,213768478,22.03.17,768,3,22.03.17,313,30.10.14,0,0,874,837,313,0,1380,0,0,FALSE
3274262,12981616,2,jmoles/trail-runner,Python,18.09.14,15.02.15,143458,1,1,1,18.10.14,06.11.14,1,122,1,24,1,3274262,50881200,15.02.15,143,1,15.02.15,38,29.10.14,0,0,109,19,38,0,1272,0,0,FALSE
3283253,13024872,143,fezfez/php-to-zephir,PHP,30.10.14,24.11.16,17354,1,1,1,30.10.14,21.08.15,1,284,1,44,3,3283253,178566797,24.11.16,248,8,29.09.15,226,30.10.14,0,0,756,295,220,6,1230,0,-422,FALSE
3289422,13040746,8,pjanaya/sequelize-restful-extended,JavaScript,31.10.14,18.04.15,82835,1,1,1,22.01.14,31.10.14,1,28,2,2,2,3289422,58992483,18.04.15,75,7,18.11.14,16,31.10.14,0,0,169,282,11,5,1229,0,-151,FALSE
3291855,13051610,15,georgringer/logging,PHP,31.10.14,14.10.16,61554,1,1,1,30.12.14,03.10.16,1,526,1,5,6,3291855,167566766,14.10.16,61,2,03.10.16,39,30.12.14,0,0,654,643,37,2,1229,0,-11,FALSE
3293630,143110,4,nafigator/Veles,PHP,13.07.12,16.03.17,104937,1,1,1,24.12.14,30.11.16,1,326,1,89,4,3293630,211681130,16.03.17,1246,3,20.02.17,634,24.12.14,0,0,813,707,633,1,2069,0,-24,FALSE
3295433,13057167,27,Xety/Cake3-Upload,PHP,01.11.14,07.11.16,45957,1,1,1,01.11.14,13.09.15,1,539,1,2,7,3295433,173903744,07.11.16,22,5,21.01.16,40,02.11.14,0,0,736,316,21,19,1228,0,-291,FALSE
3310935,13128721,4,Xety/Cake3-Sluggable,PHP,04.11.14,21.01.16,110564,1,1,1,04.11.14,27.12.15,1,734,2,2,8,3310935,103931880,21.01.16,13,4,21.01.16,21,04.11.14,0,0,443,418,12,9,1225,0,0,FALSE
3315717,13134764,4,EmberSherpa/ember-cli-app-version,JavaScript,04.11.14,25.03.17,110569,1,1,1,04.11.14,21.03.17,1,627,3,6,5,3315717,214883932,25.03.17,76,11,22.03.17,64,10.03.15,0,0,746,868,42,22,1225,0,-3,FALSE
3317888,7963234,17,SeaCloudsEU/SeaCloudsPlatform,Java,19.12.13,14.07.16,57467,1,1,1,07.01.15,19.04.16,1,588,2,31,1,3317888,144733717,14.07.16,734,24,14.07.16,1070,07.01.15,0,0,554,468,358,712,1545,0,0,FALSE
3326305,13811032,1,AlbanAndrieu/ansible-common,Shell,06.11.14,15.02.17,178298,1,1,1,21.11.14,12.09.16,1,74,3,15,1,3326305,201892530,13.05.17,50,3,16.11.16,50,19.11.14,0,0,906,661,50,0,1223,0,-178,FALSE
3351448,10858091,3,vegas-cmf/filesystem,PHP,16.07.14,09.02.17,122433,1,1,1,18.12.14,09.02.17,1,182,2,5,1,3351448,199911929,09.02.17,33,7,09.02.17,26,18.12.14,0,0,784,784,18,8,1336,0,0,FALSE
3351450,10858158,5,vegas-cmf/media,PHP,16.07.14,08.02.17,100032,1,1,1,02.12.14,27.01.16,1,1051,2,3,5,3351450,199661198,08.02.17,128,12,17.08.16,86,02.12.14,0,0,799,421,66,20,1336,0,-175,FALSE
3353702,16789819,2,ned14/Catch-ThreadSafe,C++,10.11.14,21.06.16,148980,1,1,1,05.08.13,26.02.15,1,667,1,3,4,3353702,139234278,21.06.16,1213,33,21.06.16,14,03.01.15,0,0,535,570,14,0,1219,0,0,FALSE
3373663,13727925,6,puli/twig-extension,PHP,13.11.14,10.10.16,93482,1,1,1,13.11.14,06.01.16,1,548,3,18,8,3373663,166344384,10.10.16,137,11,10.10.16,129,13.11.14,0,0,697,419,84,45,1216,0,0,FALSE
3381542,13505675,4,joshgummersall/statsd-riemann-backend,JavaScript,14.11.14,11.11.16,110679,1,1,1,12.03.15,09.11.16,1,94,3,10,1,3381542,174984282,11.11.16,57,5,10.11.16,32,12.03.15,0,0,610,608,13,19,1215,0,-1,FALSE
3382181,13472893,180,ice/framework,C,07.11.14,31.03.17,14759,1,1,1,14.11.14,30.03.17,1,691,1,34,6,3382181,217349705,31.03.17,523,9,31.03.17,416,14.11.14,0,0,868,867,194,222,1222,0,0,FALSE
3401601,13531171,2,webdriverio/ci-example,JavaScript,18.11.14,22.11.14,143876,1,1,1,18.11.14,22.11.14,1,244,1,6,2,3401601,41812031,22.11.14,14,2,22.11.14,15,18.11.14,0,0,4,4,10,5,1211,0,0,FALSE
3411697,13617914,5,TD-4242/zabbix-agent,Ruby,18.11.14,12.01.17,100966,1,1,1,12.10.12,28.06.16,1,163,3,11,1,3411697,191384251,12.01.17,747,36,08.09.16,95,02.12.14,0,0,772,1355,73,22,1211,0,-126,FALSE
3411965,13664570,94,ahmadsoe/ember-highcharts,JavaScript,19.11.14,04.04.17,22869,1,1,1,19.11.14,10.03.17,1,2426,4,8,7,3411965,218332537,04.04.17,188,23,04.04.17,241,24.02.15,0,0,770,842,114,123,1210,0,0,FALSE
3411996,13537242,20,marsbard/puppet-alfresco,Shell,17.11.14,04.06.15,53450,1,1,1,07.01.15,30.04.15,0,759,2,124,2,3411996,65446141,04.06.15,971,10,10.02.17,287,24.11.14,0,1,192,113,278,9,1212,1,617,TRUE
3413246,12229227,2,mewrev/pe,Go,19.11.14,22.03.15,142641,1,1,1,19.11.14,03.02.15,1,28,1,3,1,3413246,55334967,22.03.15,6,1,22.03.15,5,19.11.14,0,0,123,76,5,0,1210,0,0,FALSE
3414256,9684370,8,tritemio/FRETBursts,Python,08.05.14,11.04.17,81579,1,1,1,19.11.14,26.03.17,1,1398,1,38,3,3414256,220822921,11.04.17,1645,3,30.03.17,602,19.11.14,0,0,874,858,590,12,1405,0,-12,FALSE
3414328,13511941,1,azavea/django-tinsel,Python,19.11.14,12.06.15,177491,1,1,1,19.11.14,19.11.14,1,478,1,1,11,3414328,66597717,12.06.15,12,2,12.06.15,16,19.11.14,0,0,205,0,10,6,1210,0,0,FALSE
3421782,13528113,4,appserver-io-psr/servlet,PHP,20.11.14,03.12.16,110704,1,1,1,20.11.14,29.12.15,1,1317,2,3,4,3421782,180950509,03.12.16,50,7,03.12.16,57,20.11.14,0,0,744,404,38,19,1209,0,0,FALSE
3426833,662390,3,avilleret/Gem,C++,28.10.13,28.04.15,125144,1,1,1,27.11.14,28.11.16,0,39,3,34,3,3426833,60429702,28.04.15,6332,33,22.12.16,31,23.11.14,0,1,156,732,31,0,1597,1,604,TRUE
3438858,13864628,3,OpenMusicKontrollers/midi_matrix.lv2,C,23.11.14,07.09.16,124457,1,1,1,23.11.14,04.04.16,0,87,1,7,1,3438858,158094947,07.09.16,1459,42,20.03.17,69,23.11.14,0,1,654,498,69,0,1206,1,194,TRUE
3442036,13544650,2,appserver-io-php/runtime,Ruby,24.11.14,12.03.15,143893,1,1,1,24.11.14,26.11.14,0,2032,1,14,1,3442036,54088616,12.03.15,497,7,13.09.16,143,24.11.14,0,1,108,2,80,63,1205,1,551,TRUE
3447613,16343996,3,hiroaki-yamamoto/node-validator-nu,HTML,25.11.14,03.01.17,126951,1,1,1,25.11.14,30.12.16,1,151,3,42,2,3447613,188410278,03.01.17,129,4,03.01.17,126,25.11.14,0,0,770,766,115,11,1204,0,0,FALSE
3449093,13890877,3,bcachet/jsonrpc11,C++,25.11.14,23.10.15,126126,1,1,1,25.11.14,21.10.15,1,151,1,10,2,3449093,87012796,23.10.15,39,1,23.10.15,103,25.11.14,0,0,332,330,103,0,1204,0,0,FALSE
3456728,29258436,5,open-rdc/icart,C++,07.08.14,02.11.15,100954,1,1,1,03.01.15,19.10.15,0,485,1,2,2,3456728,88782962,02.11.15,449,11,27.05.16,29,02.12.14,0,1,335,289,19,10,1314,1,207,TRUE
3456944,13761339,2,tmf/wp-metabox-helper,PHP,26.11.14,05.01.15,144255,1,1,1,26.11.14,05.12.14,1,261,1,8,1,3456944,45942827,05.01.15,37,1,05.01.15,27,26.11.14,0,0,40,9,27,0,1203,0,0,FALSE
3487206,13597295,87,travis-ci/worker,Go,02.12.14,12.04.17,24039,1,1,1,03.12.13,15.03.17,1,635,8,112,1,3487206,221468974,12.04.17,1402,14,07.04.17,1931,02.12.14,0,0,862,1198,1224,707,1197,0,-5,FALSE
3493005,13445175,2,rodrigosiqueira/kgpu_fga,C,02.12.14,20.04.17,147246,1,1,1,02.12.14,07.05.15,1,1028,1,13,1,3493005,223990782,20.04.17,216,8,08.07.15,69,03.12.14,0,0,869,156,67,2,1197,0,-652,FALSE
3494480,13698811,16,sir-dunxalot/ember-cli-concat,JavaScript,02.12.14,26.12.16,59647,1,1,1,02.12.14,16.05.15,1,171,2,4,1,3494480,186796863,26.12.16,121,7,26.12.16,108,31.12.14,0,0,726,165,72,36,1197,0,0,FALSE
3495476,13705604,13,blessenm/ember-cli-bm-select,JavaScript,30.11.14,29.08.15,65940,1,1,1,30.11.14,27.08.15,1,233,1,4,4,3495476,77780963,29.08.15,66,3,29.08.15,42,03.12.14,0,0,269,270,37,5,1199,0,0,FALSE
3495738,13612306,1,Oefenweb/cakephp-uni-login-webservice,PHP,03.12.14,06.04.17,177698,1,1,1,03.12.14,05.04.17,1,1110,2,12,17,3495738,219056457,06.04.17,70,3,05.04.17,73,03.12.14,0,0,855,854,29,44,1196,0,-1,FALSE
3510936,13737420,12,chainreactionmfg/cara,Python,26.11.14,01.05.15,68532,1,1,1,26.01.15,28.01.15,1,208,1,9,1,3510936,60781169,01.05.15,161,1,30.04.15,91,26.01.15,0,0,95,2,90,1,1203,0,-1,FALSE
3519443,14089892,2,chrismou/phergie-irc-plugin-react-weather,PHP,06.12.14,24.03.16,144598,1,1,1,10.12.14,16.12.15,1,706,2,8,4,3519443,118246777,24.03.16,52,3,24.03.16,49,10.12.14,0,0,470,371,46,3,1193,0,0,FALSE
3526934,5547277,11,gimli-org/gimli,C++,04.09.13,04.08.16,70272,1,1,1,11.12.14,01.12.15,0,30,1,15,1,3526934,149739201,04.08.16,2156,10,03.03.17,269,09.12.14,0,1,604,355,269,0,1651,1,211,TRUE
3527271,14050065,4,Riimu/Kit-PathJoin,PHP,08.12.14,04.12.15,110997,1,1,1,08.12.14,09.08.15,1,401,1,4,5,3527271,94940029,04.12.15,31,1,22.08.15,34,08.12.14,0,0,361,244,34,0,1191,0,-104,FALSE
3531763,2865144,1,cfriedline/cfriedline.github.com,Python,03.07.13,22.12.15,160738,1,1,1,09.12.14,22.12.15,0,112,1,9,1,3531763,98378761,22.12.15,227,1,29.06.16,53,09.12.14,0,1,378,378,53,0,1714,1,190,TRUE
3543258,13730480,155,Yubico/pam-u2f,C,10.12.14,04.04.17,16455,1,1,1,15.12.14,16.02.17,1,625,3,7,4,3543258,218467074,04.04.17,168,15,04.04.17,151,15.12.14,0,0,841,794,108,43,1189,0,0,FALSE
3573330,13878461,93,LambdaInnovation/AcademyCraft,Java,14.12.14,07.04.15,23027,1,1,1,18.03.15,23.03.15,0,110,1,2,1,3573330,57438268,07.04.15,1888,24,17.12.16,26,18.03.15,0,1,20,5,26,0,1185,1,620,TRUE
3581635,14141906,3297,google/end-to-end,JavaScript,07.10.14,27.02.17,1009,1,1,1,12.02.15,24.02.17,1,526,5,11,1,3581635,205940657,27.02.17,767,37,24.02.17,312,23.02.15,0,0,735,743,141,171,1253,0,-3,FALSE
3588774,14138951,1,philicious/spacewalk-server-chef,Python,16.12.14,17.03.15,185839,1,1,1,09.02.15,12.02.15,0,345,1,9,1,3588774,54734152,17.03.15,70,5,27.03.17,12,09.02.15,0,1,36,3,12,0,1183,1,741,TRUE
3593418,10062385,241,TadasBaltrusaitis/CLM-framework,C++,05.06.14,04.02.16,11947,1,1,1,12.02.15,14.10.15,0,53,2,12,1,3593418,106867961,04.02.16,431,4,28.04.16,74,11.02.15,0,1,358,244,74,0,1377,1,84,TRUE
3598243,13692628,23,steelbrain/Atom-Hack,JavaScript,25.11.14,16.07.16,49850,1,1,1,08.01.15,18.03.17,0,141,2,2,4,3598243,145237257,16.07.16,323,13,07.04.17,205,08.01.15,0,1,555,800,153,52,1204,1,265,TRUE
3618816,14456562,52,pantheon-systems/wp_launch_check,PHP,19.12.14,03.03.17,32478,1,1,1,06.01.15,28.12.16,1,464,5,27,3,3618816,207500489,03.03.17,272,17,03.02.17,272,12.01.15,0,0,781,722,164,108,1180,0,-28,FALSE
3619114,15278642,375,nolanlawson/pouchdb-find,JavaScript,21.12.14,20.02.17,8457,1,1,1,28.11.14,02.02.17,0,73,2,19,4,3619114,203313020,20.02.17,276,15,23.03.17,345,19.01.15,0,1,763,797,131,214,1178,1,31,TRUE
3623383,14430793,9,klarna/klarna-on-demand-ios,Objective-C,23.12.14,08.03.17,78254,1,1,1,23.11.14,24.05.16,1,485,6,30,1,3623383,208980064,08.03.17,485,12,08.03.17,283,24.12.14,0,0,805,548,212,71,1176,0,0,FALSE
3631484,14481350,2,tableau-mkt/entity_xliff,PHP,24.12.14,13.04.17,144844,1,1,1,14.01.15,13.04.17,1,2150,2,15,5,3631484,221882352,24.04.17,303,2,13.04.17,387,14.01.15,0,0,831,820,296,91,1175,0,-11,FALSE
3637994,11131620,1,aztech-digital/phinject,PHP,26.12.14,10.04.15,173400,1,1,1,27.12.14,05.03.15,1,833,2,6,4,3637994,57983279,10.04.15,95,3,10.04.15,68,27.12.14,0,0,104,68,66,2,1173,0,0,FALSE
3641654,14611736,19,laysakura/PartialCsvParser,C++,28.12.14,02.01.15,54879,1,1,1,28.12.14,30.12.14,1,73,1,12,2,3641654,45664159,02.01.15,118,2,02.01.15,132,28.12.14,0,0,5,2,96,36,1171,0,0,FALSE
3642566,15941379,2,glaubinix/symfony-template-response,PHP,28.12.14,23.05.16,148235,1,1,1,28.12.14,24.05.16,1,106,1,3,2,3642566,132423508,23.05.16,18,1,24.05.16,14,28.12.14,0,0,512,513,14,0,1171,0,1,FALSE
3664494,14656679,2,odebeir/info-h-500-501,Python,01.01.15,02.02.17,145001,1,1,1,01.01.15,19.11.15,1,945,1,27,2,3664494,197554653,02.02.17,367,3,15.11.16,326,01.01.15,0,0,763,322,321,5,1167,0,-79,FALSE
3669311,14684491,3,Wildhoney/Angularise,JavaScript,02.01.15,06.01.15,124864,1,1,1,02.01.15,02.01.15,1,257,1,3,2,3669311,46098156,06.01.15,42,2,06.01.15,22,02.01.15,0,0,4,0,22,0,1166,0,0,FALSE
3672973,14700362,406,bruli/php-git-hooks,PHP,03.01.15,17.04.17,7907,1,1,1,03.01.15,02.02.17,1,698,4,17,8,3672973,222725662,17.04.17,464,23,02.03.17,410,03.01.15,0,0,835,761,339,71,1165,0,-46,FALSE
3686097,14730743,29,lolmaus/ember-cli-stained-by-children,JavaScript,04.01.15,06.05.16,44324,1,1,1,06.05.16,06.05.16,1,1321,1,1,4,3686097,128278397,06.05.16,59,1,06.05.16,30,16.02.15,0,0,445,0,20,10,1164,0,0,FALSE
3706627,15319855,2,syncany/syncany-osx-notifier,Java,08.01.15,19.04.15,147792,1,1,1,08.01.15,15.03.15,1,76,2,23,1,3706627,59113793,19.04.15,50,3,19.04.15,45,08.01.15,0,0,101,66,45,0,1160,0,0,FALSE
3718479,11981812,9,RobertHeim/phpbb-ext-topictags,PHP,24.09.14,26.09.16,77906,1,1,1,10.01.15,16.05.16,1,1447,2,15,9,3718479,162661487,26.09.16,374,8,17.08.16,183,10.01.15,0,0,625,492,170,13,1266,0,-40,FALSE
3737185,15054673,1,dintel/mongo-object,PHP,12.01.15,18.04.17,186311,1,1,1,14.01.15,10.05.15,1,226,1,2,2,3737185,135829825,18.04.17,29,1,06.06.16,40,14.01.15,0,0,825,116,40,0,1156,0,-316,FALSE
3740863,15078603,5,djentlemen/django-smoked,Python,13.01.15,26.01.15,102994,1,1,1,14.01.15,24.01.15,1,907,1,4,29,3740863,48306729,26.01.15,52,2,26.01.15,28,14.01.15,0,0,12,10,27,1,1155,0,0,FALSE
3747425,15105373,50,etianen/django-python3-ldap,Python,14.01.15,31.05.17,33227,1,1,1,14.01.15,31.01.17,1,1141,2,23,1,3747425,237855603,31.05.17,139,13,23.05.17,152,14.01.15,0,0,868,748,106,46,1154,0,-8,FALSE
3770925,16655105,62,pouchdb/upsert,JavaScript,18.01.15,15.06.17,29459,1,1,1,28.11.14,14.03.17,1,474,2,6,3,3770925,243244484,15.06.17,88,9,21.03.17,107,18.01.15,0,0,879,837,71,36,1150,0,-86,FALSE
3775044,15241474,4,sunnysideup/silverstripe-databasebackup,PHP,19.01.15,02.05.17,113511,1,1,1,19.01.15,13.03.17,1,85,1,2,1,3775044,228154634,02.05.17,32,4,03.05.17,40,19.01.15,0,0,834,784,35,5,1149,0,1,FALSE
3780783,15270512,15,Oefenweb/ansible-wordpress,Shell,19.01.15,09.06.17,61972,1,1,1,19.01.15,19.05.17,1,2976,3,31,20,3780783,240969160,09.06.17,141,6,19.05.17,172,19.01.15,0,0,872,851,92,80,1149,0,-21,FALSE
3781156,15535658,46,pulkitjalan/google-apiclient,PHP,18.01.15,23.04.17,34750,1,1,1,18.01.15,29.01.17,1,692,2,2,6,3781156,224982742,23.04.17,34,7,23.04.17,67,23.01.15,0,0,821,742,59,8,1150,0,0,FALSE
3787415,15350500,15,softlayer/sl-ember-behavior,JavaScript,17.01.15,10.03.16,61790,1,1,1,19.01.15,02.09.15,1,418,4,9,2,3787415,115183348,10.03.16,276,8,10.03.16,212,22.03.15,0,0,354,226,111,101,1151,0,0,FALSE
3808524,13572500,3,eri-trabiccolo/customizr,PHP,24.11.14,15.06.17,126105,1,1,1,17.11.14,20.11.14,1,170,1,10,4,3808524,243343840,15.06.17,3485,15,17.11.16,1101,23.01.15,0,0,874,3,1074,27,1205,0,-210,FALSE
3814070,15421002,5,cosmicpy/cosmicpy,Python,22.01.15,03.08.15,102080,1,1,1,22.02.15,25.02.15,1,1245,2,27,1,3814070,73875833,03.08.15,44,2,03.08.15,39,22.02.15,0,0,162,3,39,0,1146,0,0,FALSE
3815525,22199964,4,Orbitale/CmsBundle,PHP,22.01.15,15.06.17,113035,1,1,1,22.01.15,04.05.17,1,1340,2,24,9,3815525,243148808,15.06.17,208,7,04.05.17,146,16.03.15,0,0,822,833,122,24,1146,0,-42,FALSE
3825232,15541787,1,vissense/vissense-user-activity,JavaScript,25.01.15,16.04.15,187086,1,1,1,22.01.15,03.03.15,1,138,2,2,1,3825232,58821904,16.04.15,22,2,16.04.15,14,01.03.15,0,0,46,40,14,0,1143,0,0,FALSE
3828680,15564448,7,voku/simple-cache,PHP,26.01.15,15.03.17,88064,1,1,1,26.01.15,29.08.16,1,920,4,21,8,3828680,211264402,15.03.17,118,4,15.03.17,136,26.01.15,0,0,779,581,128,8,1142,0,0,FALSE
3836266,15587869,1,AlbanAndrieu/nabla-projects-interview-visma,Java,26.01.15,27.03.15,187159,1,1,1,10.02.15,12.02.15,0,1685,1,5,1,3836266,56131163,27.03.15,146,2,11.05.17,35,11.02.15,0,1,44,2,34,1,1142,1,776,TRUE
3837772,847640,498,tojocky/node-printer,C++,29.06.12,05.02.17,6667,1,1,1,12.03.15,17.11.16,1,808,2,21,8,3837772,198489367,05.02.17,171,19,05.02.17,89,12.03.15,0,0,696,616,62,27,2083,0,0,FALSE
3838035,15612259,10,hawkular/hawkular-inventory,Java,27.01.15,16.12.16,74798,1,1,1,31.01.15,24.11.16,1,250,5,28,1,3838035,184640233,16.12.16,1259,17,16.12.16,1170,30.01.15,0,0,686,663,493,677,1141,0,0,FALSE
3842754,15637163,4956,cymcsg/UltimateRecyclerView,Java,28.01.15,24.02.17,581,1,1,1,28.01.15,05.12.16,1,482,1,10,1,3842754,204867115,24.02.17,790,15,24.02.17,401,28.01.15,0,0,758,677,271,130,1140,0,0,FALSE
3876587,15794562,32,tdsmith/homebrew-pypi-poet,Python,01.02.15,29.03.17,42124,1,1,1,23.03.15,29.03.17,1,829,2,12,3,3876587,216415049,29.03.17,113,5,29.03.17,108,24.03.15,0,0,736,737,62,46,1136,0,0,FALSE
3877022,15750051,3,kellyselden/ember-cli-dirty-confirm,JavaScript,30.01.15,17.09.16,126630,1,1,1,30.01.15,12.09.16,1,646,1,5,5,3877022,160701533,17.09.16,64,2,17.09.16,81,25.03.15,0,0,542,591,60,21,1138,0,0,FALSE
3879182,15827712,5,tork-a/hakuto,Python,01.01.15,27.04.16,102183,1,1,1,04.01.15,27.04.16,1,199,2,2,1,3879182,126035166,27.04.16,128,5,27.04.16,97,11.03.15,0,0,413,479,54,43,1167,0,0,FALSE
3879546,15824937,45,sensu-plugins/sensu-plugins-aws,Ruby,02.02.15,25.05.17,35171,1,1,1,02.02.15,25.05.16,1,484,7,12,3,3879546,235922501,25.05.17,564,63,18.05.17,752,02.02.15,0,0,843,478,349,403,1135,0,-7,FALSE
3882694,15798775,83,archshift/Decrypt9,C,01.02.15,01.04.16,24754,1,1,1,11.02.15,31.03.16,1,111,3,10,1,3882694,120009187,01.04.16,158,12,31.03.16,188,11.02.15,0,0,415,414,94,94,1136,0,-1,FALSE
3888764,15875481,1,WeareJH/HubBase,PHP,03.02.15,14.12.16,187639,1,1,1,03.02.15,14.12.16,1,138,2,2,3,3888764,183891923,14.12.16,5,3,14.12.16,7,03.02.15,0,0,680,680,6,1,1134,0,0,FALSE
3889863,14449396,12,ArtificerRepo/artificer,Java,06.03.12,11.11.16,68602,1,1,1,16.03.15,06.07.15,1,1186,1,2,1,3889863,175109765,11.11.16,2583,19,11.11.16,112,16.03.15,0,0,606,112,112,0,2198,0,0,FALSE
3906695,15970751,11,DavidBadura/Taskwarrior,PHP,05.02.15,13.07.16,71562,1,1,1,05.02.15,13.07.16,1,1715,2,46,12,3906695,144382760,13.07.16,156,4,13.07.16,192,05.02.15,0,0,524,524,168,24,1132,0,0,FALSE
3909642,15949963,89,benbalter/word_diff,Ruby,05.02.15,09.09.15,23701,1,1,1,05.02.15,05.02.15,1,148,1,2,1,3909642,79560186,09.09.15,45,4,09.09.15,21,06.02.15,0,0,215,0,18,3,1132,0,0,FALSE
3917589,16034623,1,j-/ember-cli-array-sequence,JavaScript,06.02.15,01.06.15,187904,1,1,1,07.02.15,07.02.15,1,42,1,1,1,3917589,65001057,01.06.15,21,4,02.06.15,11,07.02.15,0,0,114,0,10,1,1131,0,1,FALSE
3918973,16040818,1,davidgwking/pretty-units,JavaScript,07.02.15,01.04.16,187911,1,1,1,06.02.15,31.03.16,1,197,2,2,4,3918973,119974226,01.04.16,9,1,31.03.16,8,07.02.15,0,0,419,419,6,2,1130,0,-1,FALSE
3936594,16120546,5,WGBH/django-textplusstuff,Python,09.02.15,29.03.16,102271,1,1,1,06.02.15,29.03.16,1,2263,1,15,39,3936594,119269607,29.03.16,116,1,29.03.16,67,09.02.15,0,0,414,417,67,0,1128,0,0,FALSE
3938081,16134901,1,ombucore/drupal-ombudemo,PHP,07.04.14,14.03.16,188087,1,1,1,09.02.15,29.01.16,1,246,1,19,1,3938081,115936498,14.03.16,533,6,01.02.16,265,10.02.15,0,0,398,354,265,0,1436,0,-42,FALSE
3941154,16152488,7,ufal/microrestd,C++,10.02.15,03.03.17,88160,1,1,1,09.02.15,20.02.17,1,449,2,12,6,3941154,207298642,03.03.17,143,1,20.02.17,72,10.02.15,0,0,752,742,72,0,1127,0,-11,FALSE
3943336,806721,23,rowland/activerecord-fb-adapter,Ruby,11.05.12,09.10.16,49305,1,1,1,11.02.15,16.02.15,1,1275,2,3,12,3943336,166211666,09.10.16,167,9,28.04.16,26,13.02.15,0,0,604,5,15,11,2132,0,-164,FALSE
3944044,4328322,314,pmed/v8pp,C++,26.06.13,13.03.17,9727,1,1,1,10.02.15,30.09.16,1,241,1,6,6,3944044,210508210,13.03.17,236,9,13.03.17,154,10.02.15,0,0,762,598,132,22,1721,0,0,FALSE
3944879,16169285,14,mlocati/cldr-to-gettext-plural-rules,PHP,10.02.15,23.03.17,63971,1,1,1,10.02.15,23.03.17,1,533,1,6,8,3944879,214331258,23.03.17,110,2,23.03.17,87,10.02.15,0,0,772,772,69,18,1127,0,0,FALSE
3951372,16194051,2,sensu-plugins/sensu-plugins-memcached,Ruby,11.02.15,15.05.17,148436,1,1,1,01.03.15,14.05.17,1,408,4,6,5,3951372,232283580,15.05.17,42,8,14.05.17,50,02.03.15,0,0,805,805,48,2,1126,0,-1,FALSE
3951397,16196657,7,sensu-plugins/sensu-plugins-haproxy,Ruby,11.02.15,31.01.17,88168,1,1,1,02.03.15,08.12.16,1,203,2,5,4,3951397,196849125,31.01.17,87,16,30.01.17,101,02.03.15,0,0,701,647,67,34,1126,0,-1,FALSE
3952481,16203189,5,neurospin/capsul,Python,11.02.15,05.05.17,102292,1,1,1,11.02.15,22.11.16,1,640,3,36,3,3952481,229186710,05.05.17,1244,12,05.05.17,432,13.02.15,0,0,812,650,292,140,1126,0,0,FALSE
3952489,16210935,1,unchartedcode/describe-models,JavaScript,11.02.15,30.05.17,188214,1,1,1,11.02.15,07.06.16,1,1716,2,2,5,3952489,237361328,30.05.17,57,4,04.04.17,44,11.02.15,0,0,839,482,43,1,1126,0,-56,FALSE
3958190,16204889,1,modoboa/modoboa-radicale,Python,11.02.15,30.03.17,188205,1,1,1,18.03.15,02.03.17,1,288,1,6,2,3958190,216767339,30.03.17,61,3,30.03.17,67,25.03.15,0,0,736,715,57,10,1126,0,0,FALSE
3964389,16268219,109,inonit/drf-haystack,Python,12.02.15,31.05.17,20817,1,1,1,12.02.15,13.01.17,1,2325,1,19,21,3964389,237902576,31.05.17,401,20,31.05.17,248,12.02.15,0,0,839,701,214,34,1125,0,0,FALSE
3969638,16290101,6,xthiago/pdf-version-converter,PHP,13.02.15,04.05.17,94500,1,1,1,13.02.15,24.09.16,1,484,1,4,7,3969638,228712203,04.05.17,33,2,23.04.17,29,13.02.15,0,0,811,589,22,7,1124,0,-11,FALSE
3976540,16324804,5,tanuck/cakephp-markdown,PHP,14.02.15,23.03.17,102316,1,1,1,15.02.15,03.03.15,1,179,1,4,4,3976540,214387307,23.03.17,16,1,03.03.15,19,15.02.15,0,0,767,16,16,3,1123,0,-751,FALSE
